3.345982885360717773e+01,1.837583333333333258e+02
3.373846888542175293e+01,1.837001736111111256e+02
3.403207302093505859e+01,1.831834201388888914e+02
3.430419707298278809e+01,1.833669270833333655e+02
3.458667397499084473e+01,1.834504340277777601e+02
3.487112092971801758e+01,1.842152777777777430e+02
3.515626096725463867e+01,1.841140625000000171e+02
3.555094194412231445e+01,1.843207465277777999e+02
3.586650204658508301e+01,1.839647569444444741e+02
3.617837500572204590e+01,1.834610243055555259e+02
3.647197794914245605e+01,1.858865451388888914e+02
3.675567603111267090e+01,1.866527777777777430e+02
3.704481387138366699e+01,1.877835937499999943e+02
3.733904504776000977e+01,1.875469618055555259e+02
3.762069106101989746e+01,1.872157118055555713e+02
3.790469193458557129e+01,1.874539930555555429e+02
3.819662284851074219e+01,1.872886284722222001e+02
3.849370503425598145e+01,1.873640625000000171e+02
3.878068494796752930e+01,1.871790798611110915e+02
3.906563997268676758e+01,1.869598958333333485e+02
3.936078786849975586e+01,1.864559027777777658e+02
3.965307998657226562e+01,1.863227430555555486e+02
3.996415090560913086e+01,1.860490451388888857e+02
4.025465488433837891e+01,1.858314236111110915e+02
4.056254291534423828e+01,1.862602430555555486e+02
4.084753489494323730e+01,1.865094618055555600e+02
4.113759684562683105e+01,1.861155381944444400e+02
4.142825698852539062e+01,1.858254340277777601e+02
4.172029590606689453e+01,1.860171006944444798e+02
4.200537991523742676e+01,1.856907986111110915e+02
4.229410600662231445e+01,1.855780381944444741e+02
4.258142399787902832e+01,1.856600694444444741e+02
4.287405705451965332e+01,1.854554687499999943e+02
4.316701006889343262e+01,1.851579861111110858e+02
4.345419001579284668e+01,1.852269965277777999e+02
4.374668693542480469e+01,1.857498263888888914e+02
4.403621888160705566e+01,1.859698784722222342e+02
4.431948184967041016e+01,1.855736979166666742e+02
4.460829496383666992e+01,1.855485243055555600e+02
4.489433884620666504e+01,1.854176215277777828e+02
4.518794798851013184e+01,1.852831597222222229e+02
4.547628784179687500e+01,1.854512152777777771e+02
4.575793886184692383e+01,1.852614583333333655e+02
4.604904103279113770e+01,1.860382812499999829e+02
4.633948802947998047e+01,1.862127604166666686e+02
4.662578105926513672e+01,1.868049479166666913e+02
4.691621184349060059e+01,1.872802083333333485e+02
4.720483303070068359e+01,1.873246527777777430e+02
4.749263691902160645e+01,1.869089409722222115e+02
4.779361391067504883e+01,1.865489583333333314e+02
4.808620500564575195e+01,1.866656250000000057e+02
4.837218904495239258e+01,1.862672743055555600e+02
4.865595006942749023e+01,1.867371527777777658e+02
4.894513988494873047e+01,1.868595486111111086e+02
4.923249292373657227e+01,1.865505208333333087e+02
4.951715493202209473e+01,1.864848958333333258e+02
4.980548787117004395e+01,1.870112847222222001e+02
5.009255886077880859e+01,1.867631076388888687e+02
5.037996602058410645e+01,1.865894097222222001e+02
5.067049598693847656e+01,1.866470486111111313e+02
5.095318603515625000e+01,1.860257812499999943e+02
5.124369192123413086e+01,1.857518229166666686e+02
5.155273795127868652e+01,1.857046875000000057e+02
