9.600078821182250977e+01,1.872384920634920888e+02
9.624997520446777344e+01,1.871691269841270184e+02
9.649084520339965820e+01,1.869199206349206577e+02
9.673708415031433105e+01,1.869880158730158826e+02
9.698147511482238770e+01,1.866259523809523841e+02
9.722075319290161133e+01,1.866082539682539618e+02
9.746075701713562012e+01,1.864880952380952124e+02
9.769469618797302246e+01,1.865252380952381088e+02
9.793893504142761230e+01,1.863684920634920843e+02
9.818295121192932129e+01,1.866451587301587551e+02
9.842283105850219727e+01,1.869012698412698228e+02
9.866564798355102539e+01,1.867407142857142901e+02
9.891265010833740234e+01,1.875395238095237858e+02
9.915393209457397461e+01,1.880937301587301533e+02
9.939813208580017090e+01,1.880484920634920627e+02
9.965368604660034180e+01,1.876883333333333042e+02
9.989743900299072266e+01,1.870093650793650966e+02
1.001451201438903809e+02,1.866531746031745627e+02
1.003837921619415283e+02,1.868345238095238017e+02
1.006335639953613281e+02,1.868630952380952692e+02
1.009044711589813232e+02,1.865995238095238165e+02
1.012542841434478760e+02,1.862482539682539766e+02
1.015422701835632324e+02,1.866457142857142628e+02
1.017952101230621338e+02,1.864655555555555395e+02
1.020484571456909180e+02,1.864353174603174921e+02
1.023072061538696289e+02,1.864683333333333337e+02
1.025619111061096191e+02,1.868296031746031929e+02
1.028110702037811279e+02,1.864736507936507905e+02
1.030637860298156738e+02,1.859373809523809484e+02
1.033170061111450195e+02,1.858403968253968230e+02
1.036385681629180908e+02,1.858715079365079248e+02
1.040420501232147217e+02,1.853419841269841299e+02
1.042862901687622070e+02,1.848426984126983825e+02
1.045328869819641113e+02,1.845370634920635382e+02
1.047914211750030518e+02,1.846907142857142787e+02
1.050490000247955322e+02,1.847385714285714187e+02
1.052923421859741211e+02,1.843633333333333439e+02
1.055567932128906250e+02,1.845787301587301670e+02
1.058146791458129883e+02,1.846660317460317344e+02
1.060698511600494385e+02,1.841347619047619162e+02
1.063194711208343506e+02,1.840435714285714255e+02
1.065764951705932617e+02,1.805427777777777862e+02
1.068306272029876709e+02,1.825804761904762188e+02
1.070816161632537842e+02,1.944309523809523625e+02
1.073231310844421387e+02,1.900963492063491742e+02
1.075561671257019043e+02,1.873216666666666868e+02
1.077931451797485352e+02,1.865184126984127033e+02
1.080264990329742432e+02,1.885803174603174739e+02
1.082705140113830566e+02,1.894130952380952522e+02
1.085077860355377197e+02,1.896969047619047615e+02
1.087411410808563232e+02,1.902034126984126772e+02
1.089793021678924561e+02,1.909595238095238017e+02
1.092196559906005859e+02,1.909253968253968594e+02
1.094562702178955078e+02,1.909300793650793366e+02
1.096975800991058350e+02,1.915214285714285722e+02
1.099554820060729980e+02,1.923269047619047569e+02
1.101905350685119629e+02,1.918207142857143026e+02
1.104377970695495605e+02,1.922261111111110949e+02
1.106951880455017090e+02,1.924647619047619003e+02
1.109411511421203613e+02,1.921874603174602782e+02
1.111848561763763428e+02,1.915005555555555645e+02
1.114231901168823242e+02,1.909353174603174637e+02
1.116696431636810303e+02,1.903828571428571479e+02
1.119139521121978760e+02,1.908734920634920798e+02
1.121510660648345947e+02,1.908100793650793605e+02
1.123910701274871826e+02,1.909671428571428748e+02
1.126387920379638672e+02,1.908154761904761756e+02
1.130066721439361572e+02,1.912949999999999875e+02
1.134386811256408691e+02,1.915483333333333178e+02
1.137955090999603271e+02,1.919088095238095377e+02
1.140490610599517822e+02,1.919353174603174637e+02
1.142956771850585938e+02,1.917123015873015959e+02
1.145410721302032471e+02,1.931711904761904464e+02
1.147847080230712891e+02,1.930529365079364936e+02
1.150215170383453369e+02,1.896185714285714710e+02
1.152657701969146729e+02,1.899831746031746036e+02
1.155066490173339844e+02,1.897911111111111211e+02
1.158198912143707275e+02,1.892611111111110915e+02
1.160568330287933350e+02,1.947141269841269775e+02
1.162930881977081299e+02,1.960854761904762142e+02
1.165404760837554932e+02,1.977886507936508167e+02
1.167851841449737549e+02,1.997363492063492174e+02
1.170232570171356201e+02,2.002883333333333269e+02
1.173529729843139648e+02,1.999100793650793548e+02
1.176024720668792725e+02,1.983365079365079282e+02
1.178503580093383789e+02,1.965564285714285688e+02
1.180898241996765137e+02,1.936482539682539539e+02
1.183333921432495117e+02,1.918398412698412869e+02
1.185711331367492676e+02,1.857174603174603362e+02
1.188006579875946045e+02,1.797080158730158530e+02
1.190430290699005127e+02,1.811500000000000057e+02
1.192757050991058350e+02,1.807277777777777885e+02
1.195160810947418213e+02,1.829863492063492174e+02
1.197560870647430420e+02,1.873311111111111131e+02
1.200016272068023682e+02,1.898383333333333667e+02
1.202375609874725342e+02,1.948646825396825477e+02
1.206037130355834961e+02,1.957647619047619116e+02
1.208996350765228271e+02,1.946230158730158735e+02
1.211369040012359619e+02,1.987998412698412665e+02
1.213723690509796143e+02,2.002575396825396865e+02
1.215972561836242676e+02,1.963312698412698012e+02
1.218408191204071045e+02,1.965784126984126772e+02
1.220738270282745361e+02,1.957710317460317526e+02
1.223045461177825928e+02,1.934439682539682508e+02
1.225315470695495605e+02,1.932905555555555566e+02
1.227676432132720947e+02,1.931945238095238437e+02
1.230020120143890381e+02,1.929255555555555475e+02
1.232339050769805908e+02,1.928941269841269843e+02
